Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200
1986-12-24,0.1055537023343161,0.1055537023343161,0.1050206414662285,0.1052871719002723,7027200,0.1033947087824344,0.0939001911878585,0.0716112886928021,0.1016636741536426,0.0938399425609059,0.0757492744774653
1986-12-26,0.1052871876556677,0.1060867790774516,0.1050206571817398,0.1050206571817398,3715200,0.1032614406198262,0.0945079220831393,0.0718378568626939,0.1019833868229852,0.0942784019578013,0.0760405320168114
1986-12-29,0.1050206552208414,0.1060867770966472,0.1007561311125755,0.1007561311125755,41702400,0.1029949083924293,0.0950303624570369,0.0720324411243199,0.1018665053267557,0.0945324305521062,0.0762864583759732
1986-12-30,0.1007560892053942,0.1023552805052166,0.099689336336289,0.1018222197890281,25401600,0.1028882931917905,0.0955314798653125,0.0722270220145582,0.1018622876564959,0.0948183046398286,0.0765405455542125
1986-12-31,0.1018222962901308,0.1044876201760977,0.1018222962901308,0.1028884276747703,23356800,0.1028083361685275,0.0960432608425616,0.0724349331110715,0.1019600152772839,0.0951347800529636,0.0768027135355116
1987-01-02,0.1028883503726621,0.103954480956296,0.1012891499215827,0.1018222197890281,12643200,0.1027150489389896,0.0964697486162185,0.0726428437605499,0.1019468918974501,0.0953970325916328,0.0770516638464919
1987-01-05,0.1018223020616485,0.108752151878973,0.1012892317634812,0.1076860204339027,48499200,0.1028483171015977,0.0970135124027728,0.0728880693763494,0.1024934755675884,0.0958789536834865,0.0773564833150233
1987-01-06,0.107685932362196,0.1098181935084516,0.1071528625000037,0.1092851236462593,40032000,0.1030881948769092,0.0975892582535743,0.0731492865644394,0.1031402991941285,0.0964046858388894,0.077674181228767
1987-01-07,0.1092852308755863,0.1151495724916458,0.1092852308755863,0.1151495724916458,60998400,0.1036746006458997,0.0982929545640945,0.0734478220529853,0.1042840395081777,0.0971397794331151,0.0780470706940693
1987-01-08,0.1156825934240085,0.1199477407010005,0.1156825934240085,0.1188809871673584,61488000,0.1044742286205291,0.0990179607272147,0.0737596837431191,0.1056742249995283,0.0979923758148502,0.0784533783206691
1987-01-09,0.1188810185356796,0.1242122984671832,0.1183479573467641,0.1236792281270027,63705600,0.1054737918078898,0.0998016174137591,0.0740875407494604,0.1073889872021449,0.0989997033565032,0.0789033867764536
1987-01-12,0.123679206820775,0.1327419409672444,0.1226130754753414,0.1316758096218109,128793600,0.1068332038819789,0.1007931810617446,0.0744500499777495,0.1097020179087797,0.100281119288476,0.0794284855112333
1987-01-13,0.1306095942467313,0.1306095942467313,0.1258113885689939,0.1279436498880386,76320000,0.1081925798207521,0.1016781179606914,0.0747965637408196,0.1114393161925187,0.1013659244100275,0.0799112234652313
1987-01-14,0.1279436498880386,0.128476710642171,0.1252783186636039,0.1279436498880386,69465600,0.1096852552145719,0.1025843773782252,0.075145742855966,0.1130111574968539,0.1024081881542632,0.080389158056503
1987-01-15,0.1279437325379493,0.1380725889051445,0.1279437325379493,0.1348741948604583,117014400,0.1114711485803126,0.1035972635447978,0.0755269093438982,0.1150933515314829,0.1036813648878395,0.0809312977261941
1987-01-16,0.1348741945068481,0.1348741945068481,0.1290098635479428,0.1316758096218109,65433600,0.1130438156425952,0.1044822144508361,0.0758894185721873,0.1166726332543713,0.104779186249956,0.0814362182425685
1987-01-19,0.1316757869266944,0.1364733725786209,0.1290098413123181,0.1364733725786209,88243200,0.1148163504898547,0.1053564910590648,0.0762759156152605,0.1185584179519188,0.1060220955177468,0.0819838516190466
1987-01-20,0.1364733916188114,0.1418046613055515,0.135940321387969,0.1386056542396545,95760000,0.1165755603462457,0.1062307679653167,0.076678404752165,0.1204676785507508,0.1072998821342922,0.0825472526401472
1987-01-21,0.1386056460071638,0.1482014403656474,0.135940313313786,0.1444699764251709,108489600,0.1185746807605027,0.1072329926490783,0.0771075501479208,0.122753611681648,0.1087575328907973,0.0831633991454708
1987-01-22,0.1444700012464326,0.1593970675396111,0.1402054846766179,0.1588640064001083,116035200,0.1212401941418647,0.1085977390408515,0.0776033350639044,0.1261926968929299,0.1107224926362604,0.0839166390186513
1987-01-23,0.1588639646554156,0.1652607515561499,0.1439369022846222,0.1439369022846222,317894400,0.1231726806610822,0.1096532693505286,0.0780218191258608,0.1278826212159482,0.1120250185048236,0.0845138555685614
1987-01-26,0.1450030066276539,0.1482013994867256,0.1402054219146763,0.1466021984815597,116553600,0.1252517577260732,0.1107621055841445,0.0784482990764081,0.1296654380983874,0.1133809863470486,0.0851316500254072
1987-01-27,0.1466022406338683,0.154598833639592,0.1466022406338683,0.1524665802717209,114105600,0.1278372801840305,0.1120148956775664,0.0789014355838298,0.1318369754482287,0.1149137547362514,0.0858016493313407
1987-01-28,0.1524665544946569,0.1551318867685858,0.1482014170428801,0.1529996246099472,76723200,0.1303961504250764,0.1132623544335365,0.0793572373129427,0.1338524658445828,0.1164073182607101,0.0864702859012771
1987-01-29,0.1529996064853901,0.1545987891880358,0.1434038147737481,0.1466021984815597,79228800,0.1325818389654159,0.1143711906671523,0.0797703876532613,0.1350667260957235,0.1175914312105473,0.0870686133896381
1987-01-30,0.1466022301527346,0.1561980239374014,0.144469967786044,0.1559315025806427,104169600,0.1352873031049966,0.1157625783979892,0.0802275190688669,0.1370538476657158,0.1190949634211393,0.0877538162671605
1987-02-02,0.1559315201007602,0.1588639874555579,0.1556649804115295,0.1556649804115295,46915200,0.137686251103878,0.1170846673846244,0.0806939791701733,0.1388263364986504,0.1205290817344879,0.0884295492437214
1987-02-03,0.1556649477326149,0.1572641489272246,0.1503342923360182,0.1529996246099472,59328000,0.1398719761520624,0.1182148402929305,0.0811471124924718,0.1401761734616311,0.121802436357055,0.0890720375558232
1987-02-04,0.1529996377407183,0.1540657597602734,0.1514004364088617,0.1535326987504959,31737600,0.1417911324650049,0.1192917066812515,0.0816082449443637,0.141448223489142,0.123046760372484,0.0897134371697005
1987-02-05,0.1535327115312878,0.154598833639592,0.1508673879580018,0.1524665802717209,42652800,0.143470412120223,0.1201873178780078,0.0820627140440046,0.1424975908017686,0.1242004787999051,0.0903378465538002
1987-02-06,0.1524665802126631,0.1532661809448443,0.1460691795231365,0.1468687802553177,45619200,0.1446298897266388,0.1209496511518954,0.0824585398472845,0.1429138945592494,0.1250894317981566,0.0909003434065516
1987-02-09,0.146602196036869,0.146602196036869,0.1447364737636343,0.1455360651016235,136080000,0.1453229025006294,0.1217066520452499,0.0828263764269649,0.1431636250870946,0.1258912605551553,0.0914439824283932
1987-02-10,0.1455361285710881,0.146069198846817,0.1423377435217705,0.146069198846817,44668800,0.1462291799485683,0.1225063005089759,0.0831942133419215,0.1434403463975443,0.1266825522528675,0.0919875169201188
1987-02-11,0.1466022158482705,0.1529996246099472,0.1466022158482705,0.1529996246099472,60307200,0.1474819786846637,0.1234872025251388,0.083607366811484,0.1443507538463446,0.1277145943060863,0.0925946025687738
1987-02-12,0.1529996108367972,0.1644611251787588,0.1529996108367972,0.1636615246534347,185731200,0.1489213451743125,0.1246706816554069,0.0840818257071077,0.1461898748755913,0.1291242778491196,0.093301736121855
1987-02-13,0.1636615899258395,0.1657938527429308,0.1583309420343751,0.162062406539917,81763200,0.1504406750202178,0.1258381704986095,0.0845536196418106,0.147701544557908,0.1304159691703273,0.0939859218971591
1987-02-17,0.1620623435710045,0.1636615263355686,0.158330880515313,0.1631284654140472,70732800,0.1517734296619892,0.1270003266632556,0.0850307438708841,0.1491707751156355,0.1316988121602771,0.0946739074047898
1987-02-18,0.1631284784223498,0.1657938015450175,0.1524665544946569,0.1529996246099472,128592000,0.1524931281805038,0.127970567792654,0.085459889192134,0.1495354274484271,0.1325341381386955,0.095254262799866
1987-02-19,0.1524665364332481,0.1524665364332481,0.1450030066276539,0.1466021984815597,317750400,0.1525997392833232,0.1288341826200485,0.0858543820865451,0.1492560723087255,0.1330858267795922,0.0957651875330172
1987-02-20,0.1466022278387029,0.1466022278387029,0.1428707733315243,0.1450030356645584,87897600,0.1519066907465457,0.1296764747798442,0.0862408791668712,0.1488510211997572,0.1335531683044928,0.096255116370147
1987-02-23,0.1450030345831579,0.1561980203070155,0.1418046411074597,0.1540657579898834,125913600,0.1524131335318088,0.1306840306520461,0.0866700245253741,0.1493476627988168,0.1343575835862729,0.09683034663502
1987-02-24,0.154065713884525,0.162062322145969,0.154065713884525,0.1615292429924011,120816000,0.1531594857573509,0.1318248641490936,0.0871391526423394,0.1505078132934439,0.1354231388571014,0.0974741167480288
1987-02-25,0.1615293304001505,0.1644611941212083,0.1577972618351374,0.1588640064001083,65001600,0.1534793570637702,0.1329870216548442,0.0875922892428934,0.1513036412083643,0.1363423885646703,0.0980849614211838
1987-02-26,0.1588639332897837,0.1695258649717486,0.1556649273364789,0.1647276580333709,145209600,0.1540657587349414,0.1343197719752788,0.0880720788054167,0.1525821190012221,0.1374555363869723,0.0987480728302603
1987-02-27,0.1647276647880405,0.1657937866201254,0.1609962017707015,0.1636615246534347,37555200,0.1549187250435352,0.1356098759174346,0.0885492029972374,0.153637300491909,0.1384832222013434,0.0993939778235257
1987-03-02,0.1636615932606899,0.1636615932606899,0.1577972618351374,0.1588640064001083,79516800,0.1550653502345085,0.1367827066779136,0.0890023395977913,0.1541350820069756,0.1392824686405106,0.0999857194014021
1987-03-03,0.1588640064001083,0.160463208121145,0.1567311212536035,0.1588640064001083,81100800,0.1552253015339374,0.1379395332932471,0.0894528109021484,0.1545854557587025,0.1400503720820634,0.1005715730033793
1987-03-04,0.1588639844058911,0.1705920416498467,0.158330923340189,0.1700589805841446,98179200,0.1560782693326473,0.1392722837626933,0.0899645877070724,0.156059124789697,0.1412271802586157,0.1012629899942327
1987-03-05,0.1700589765406782,0.1817870335057776,0.1700589765406782,0.1780555695295334,128188800,0.1573044128715992,0.1407436437904834,0.0905190127529203,0.158154024288729,0.1426714308182595,0.1020270952632407
1987-03-06,0.1780555564027133,0.1791216967326948,0.1732573483882885,0.1775224953889846,63561600,0.1585572086274623,0.1421830189228057,0.091076103132218,0.1599986405839914,0.1440381392327978,0.1027782932744421
1987-03-09,0.1775224605420068,0.1780555214510976,0.1732573143785424,0.1743234544992447,38275200,0.1599299423396586,0.1435637445747851,0.0916171983070671,0.1613629085759203,0.1452257986550114,0.1034901854259327
1987-03-10,0.174323507449029,0.181787039636565,0.1737904280754978,0.1796547770500183,74102400,0.1616358779370784,0.1450564269721507,0.09218495009467,0.1631049912877392,0.1465759546705018,0.1042480420590082
1987-03-11,0.1823200732469558,0.1833861952283894,0.1801878109815654,0.1823200732469558,43862400,0.1634484216570853,0.1466877058148383,0.0927553670294582,0.1649349990933789,0.147977684810755,0.1050248781902316
1987-03-12,0.1823200392659887,0.1844523011339664,0.1780555155300335,0.1831196397542953,71337600,0.1649544224143027,0.1483136542141437,0.0933191205747425,0.1666668696325138,0.1493558006908938,0.1058019404943516
1987-03-13,0.1831196663107276,0.1844523278836643,0.1727242727745421,0.1764557361602783,105120000,0.1655941329896449,0.1497850003838539,0.0938415555097162,0.167599142635158,0.1504185432583207,0.1065049633367986
1987-03-16,0.1759226039840606,0.1759226039840606,0.1700588984870299,0.1753895431756973,88473600,0.166260489821434,0.1512563468515873,0.0943453326635062,0.1683410855437808,0.1513977981570413,0.1071903820416633
1987-03-17,0.1753895056302984,0.1823199718485559,0.1748564449360467,0.1812538504600525,54547200,0.1671667590737342,0.1527277034521102,0.0948890928365289,0.1695708726786638,0.1525686237375516,0.1079273319761746
1987-03-18,0.18232007958995,0.1924489342618412,0.18232007958995,0.1908497512340545,119347200,0.1690592654049396,0.1543589960038661,0.0954808325134217,0.171597432541082,0.1540698444236889,0.108752430675258
1987-03-19,0.190849764977189,0.1945812106132507,0.1876513620862502,0.1945812106132507,62812800,0.1714582160115241,0.1559476287662982,0.0960938948206603,0.1737863637860504,0.1556585254507305,0.1096064483860838
1987-03-20,0.1945812213654822,0.1945812213654822,0.1913828366003312,0.1924489587545395,38246400,0.1738305121660232,0.1574189881980419,0.0966909652762114,0.1755637537830494,0.157101287541076,0.1104307519718396
1987-03-23,0.192448875063003,0.1951141975919631,0.1892504916887545,0.1911162137985229,67478400,0.1756830349564552,0.1587677279114723,0.0972813720069825,0.1770449404511897,0.1584352062178386,0.1112335923880255
1987-03-24,0.1865846280154491,0.193515099211274,0.1865846280154491,0.1924489587545395,69609600,0.1772290207445621,0.1599831908941268,0.0978944375552236,0.1785119898134134,0.1597690788663367,0.1120417054861998
1987-03-25,0.1924489632303935,0.1935151037119236,0.19031670056986,0.1916493624448776,33840000,0.1788682885468006,0.1612573051452636,0.0985035051219164,0.1797631681592672,0.1610192860654952,0.1128338214758384
1987-03-26,0.1916492937876216,0.1919158333881495,0.1897835714914865,0.1903166323900222,33379200,0.1801477372646331,0.1625047647953033,0.099105909038335,0.1807682599907676,0.1621682016076335,0.1136047947187656
1987-03-27,0.1913828920417238,0.1999125489398033,0.1913828920417238,0.1956474184989929,120873600,0.181747031956911,0.163720229268074,0.0997482933290302,0.1821853227058367,0.1634811120739613,0.1144211392339918
1987-03-30,0.1956473321770945,0.2063098698854446,0.1887174843171954,0.2063098698854446,186134400,0.1841193251311778,0.1652129104733466,0.1004439898766576,0.1844828986277041,0.1651606712038234,0.1153354549618669
1987-03-31,0.2036439243154579,0.2111074554574884,0.2036439243154579,0.2063098698854446,125337600,0.1864916183054446,0.1666096404194831,0.101142351720482,0.186561657795108,0.1667743652697693,0.116240673020808
1987-04-01,0.2063098758256206,0.2105744005241177,0.1929819961468157,0.194048136472702,259430400,0.1876910760998725,0.1677184900641441,0.1017740743048488,0.1872746557644027,0.1678439249247863,0.1170148766372448
1987-04-02,0.197247109054232,0.206842901102612,0.197247109054232,0.2025777548551559,159955200,0.1889171853661536,0.1688806456327438,0.1024511102773248,0.1887320937730458,0.1692060359024479,0.1178662485598111
1987-04-03,0.202577796797461,0.2137727922249714,0.202577796797461,0.2127066701650619,155606400,0.1906763941049575,0.1699574989080428,0.1031814561225473,0.1910153867627616,0.1709119431284327,0.118809934346928
1987-04-06,0.2127066023016048,0.213239663161488,0.2079090179576189,0.2116404622793197,98956800,0.1925422444939613,0.1713115701079368,0.1039051383547484,0.1929796796691005,0.1725091399578793,0.1197336211920264
1987-04-07,0.2116404458799166,0.2116404458799166,0.2004454731941223,0.2004454731941223,73728000,0.1935817793011665,0.172388435602188,0.1045688476227223,0.1936907076238644,0.173604682437732,0.1205367241970224
1987-04-08,0.2004455400349366,0.2084421321733,0.2004455400349366,0.2063098698854446,106214400,0.1947812691330909,0.1734653013944625,0.1052645441703497,0.1948925326011578,0.1748872388082305,0.1213901883332256
1987-04-09,0.2063098401830238,0.2063098401830238,0.2009785720963912,0.2025777548551559,71568000,0.1957541748881339,0.1744568639993667,0.1059469108469783,0.19562445853011,0.175973141398306,0.1221980248160309
1987-04-10,0.2025778048285043,0.2041770062842923,0.2020447437774168,0.2039104849100113,43372800,0.1971269123256206,0.1756030297279357,0.1066466026194393,0.1964136038996244,0.1770687234968043,0.1230110841204486
1987-04-13,0.2036439039826777,0.2036439039826777,0.1961803735858418,0.1972471177577972,50256000,0.1982197910547256,0.1764293420314788,0.1073156427405774,0.1964929861718313,0.1778600330756668,0.1237497511218153
1987-04-14,0.1972470716776207,0.2036438564081065,0.1940480661780456,0.2004454731941223,87379200,0.1991793721914291,0.1773249518871307,0.1079900134541094,0.1968694135072876,0.1787457366097238,0.1245128926349726
1987-04-15,0.2020446986523439,0.2068429059314034,0.2020446986523439,0.2047100216150283,95961600,0.1998723857104777,0.1783591598272323,0.1086857069097459,0.1976161380889772,0.1797639438648338,0.1253108740178587
1987-04-16,0.204710027691613,0.2143058202488489,0.204176966743757,0.2100413143634796,188092800,0.2006453908979892,0.179489332139492,0.1094080568291246,0.1987994882103584,0.1809512917275258,0.1261539629765216
1987-04-20,0.2100413558573548,0.2121736000700055,0.2036439460259617,0.2041770070791244,100310400,0.2012317933142184,0.18052354067564,0.1100957543589174,0.1993116328645266,0.1818621040942552,0.12693031167406
1987-04-21,0.2041769231669292,0.2089751295643522,0.1999123998892016,0.2073759287595749,113184000,0.202044779062271,0.1817336836457252,0.1108127733506262,0.2000796610450074,0.1828626462379932,0.1277307655754084
1987-04-22,0.2073759730191562,0.2105743753113355,0.2073759730191562,0.2100413143634796,74678400,0.202924396842718,0.1830237886309623,0.1115511151216923,0.2010283899324809,0.1839284763605613,0.1285497760111106
1987-04-23,0.2100413143634796,0.2121735581549033,0.2068429120713003,0.2100413143634796,48326400,0.2038439944386481,0.1843032309412955,0.1123027865774929,0.2018867636878141,0.1849525092234208,0.1293606370892436
1987-04-24,0.2100413554415235,0.2121735996499529,0.207376013575936,0.2111074775457382,54172800,0.2048835366964339,0.1854653880000114,0.1130677848309278,0.2027649269123783,0.1859781942556686,0.1301740384868207
1987-04-27,0.2111074775457382,0.2127066790045856,0.207376013575936,0.2111074775457382,53107200,0.2056565396487712,0.1864143070578574,0.1138247871026396,0.2035594555441269,0.1869636563454753,0.1309793463381532
1987-04-28,0.2111073884192103,0.2271005859197354,0.208975126808466,0.2265675067901611,111081600,0.206669421494007,0.1877044090628623,0.1146630875021219,0.2057506985199397,0.1885167485197767,0.1319304723128
1987-04-29,0.2265675297294512,0.2324312543283122,0.2201701402664184,0.2201701402664184,85161600,0.2073624350130557,0.1888452425599097,0.1154654030874371,0.207123978686271,0.1897580580000371,0.1328084789591047
1987-04-30,0.2201701649644294,0.2265675551451017,0.2169717627144385,0.2217693477869033,88041600,0.2087484955787658,0.1902206370234489,0.1162650534324347,0.2085187757434741,0.1910134026975613,0.1336936617335106
1987-05-01,0.2217694262325247,0.224434768484492,0.2191041022830855,0.2239016890525818,37843200,0.2098146922886371,0.1917666268348693,0.1170700316689908,0.2099838151062463,0.192303139417366,0.1345912540451432
1987-05-04,0.2239015979228493,0.2297659451527556,0.2228354760980049,0.2281667441129684,34531200,0.2105876959860324,0.1934299010038375,0.1178936699219047,0.211715522630696,0.1937095552877818,0.1355223534488031
1987-05-05,0.2286997321593906,0.2468251883983612,0.2286997321593906,0.2468251883983612,110995200,0.2123469322919845,0.1952850896120071,0.1188106003962456,0.2150593003228545,0.1957925212921183,0.1366298443438236
1987-05-06,0.2468252884574326,0.2489575505946678,0.2398948188012943,0.2409609407186508,153504000,0.2143727056682109,0.1968737235665321,0.1196875484474003,0.2175261232176923,0.1975638318578646,0.1376679647057622
1987-05-07,0.2409609645675472,0.2526890206176082,0.2393617815332347,0.2521559596061706,289699200,0.2166650101542472,0.1987395626306533,0.120628467593342,0.2208242028737378,0.1997046996127001,0.138807148734622
1987-05-08,0.2526890618799491,0.2734804763012666,0.2526890618799491,0.2697483897209167,150048000,0.2200235418975352,0.2008399772644042,0.1216466874442994,0.2254836492401358,0.202451510989493,0.1401100466548837
1987-05-11,0.2697482240916855,0.2697482240916855,0.2620181748678123,0.2622846961021423,127382400,0.2229422524571418,0.2028124406933784,0.1226249234192073,0.2289885108460412,0.2047979104056753,0.1413257148085877
1987-05-12,0.262284884297695,0.264950830654504,0.2494907028112377,0.2532221674919128,148464000,0.2257410049438476,0.2046996039152145,0.1235658427141606,0.231296478145648,0.2066969008796454,0.1424391123477253
1987-05-13,0.2548219182604295,0.2606856445931589,0.2548219182604295,0.2596195042133331,73382400,0.2286997064948081,0.206714713871479,0.1245467447675764,0.2339939091997133,0.2087722970888096,0.1436050863961393
1987-05-14,0.2596194789214793,0.2665499489421982,0.2596194789214793,0.2617517411708832,59961600,0.2315517924726008,0.2085485690832137,0.1255489724315702,0.2366375122445866,0.2108499223469301,0.1447806750008631
1987-05-15,0.2612186392594111,0.2612186392594111,0.2542887926101684,0.2542887926101684,84326400,0.2337641663849353,0.2100732335448264,0.1265165504440664,0.2383185865651182,0.2125534074552924,0.145870308011901
1987-05-18,0.2542889230561734,0.2542889230561734,0.2388287945459004,0.2457592487335205,172598400,0.2358432784676551,0.2114379686117171,0.1274441462382674,0.239027221057347,0.2138555973093406,0.1468642278200763
1987-05-19,0.2457591179181602,0.2457591179181602,0.2372294664382934,0.2372294664382934,78336000,0.2373359553515911,0.2126960888504981,0.1283290931209921,0.2388560063317228,0.2147722196281231,0.1477633844232427
1987-05-20,0.2361633413333992,0.2361633413333992,0.2286998111658351,0.2334973961114883,228355200,0.2385087594389915,0.2137729412317275,0.1291980449855327,0.2383456625012243,0.2155065402745296,0.1486164591664093
1987-05-21,0.2340306055376719,0.2404279991082716,0.2340306055376719,0.2377626746892929,93312000,0.2398948274552822,0.2148817932605743,0.1300909885391592,0.2382901398524689,0.2163793298594222,0.1495034861865375
1987-05-22,0.2377625699581959,0.2388287102376862,0.2297659779375836,0.2308320999145507,64627200,0.2408810585737228,0.2158360424637793,0.1309519445523619,0.2375798503345719,0.2169461051557018,0.1503127261241296
1987-05-26,0.2308320731752944,0.2345635362674785,0.2302990122485599,0.2334973961114883,46886400,0.2420005545020103,0.2169768756628035,0.1318235617130994,0.2371910451704687,0.2175951753892621,0.1511404342832078
1987-05-27,0.2334973961114883,0.2388286825721141,0.2324312742580192,0.2334973961114883,48758400,0.2423470489680766,0.2181390327215194,0.1326845176517963,0.2368392690696134,0.2182187918881729,0.1519599065402057
1987-05-28,0.2334973827954206,0.248424460581797,0.2329643218990859,0.2478913813829422,108662400,0.2437331110239028,0.2194717833399772,0.1336094443500041,0.2378918511946924,0.2193824228487521,0.1529144485784418
1987-05-29,0.2478915117426815,0.2521560377610036,0.2452261875568626,0.2457592487335205,80380800,0.2449326060712337,0.2205699732899665,0.1345210451260208,0.2386411271507712,0.2204168081775666,0.1538382774357063
1987-06-01,0.2457591482375538,0.2457591482375538,0.2409609407186508,0.2409609407186508,30326400,0.2457855686545371,0.2214975678920745,0.1354006582871079,0.2388620617762836,0.2212224604340797,0.1547051696076759
1987-06-02,0.2409608543682111,0.2446929386323325,0.2366963499244855,0.2398947328329086,51552000,0.2463719680905341,0.2224464833736419,0.1362736078724264,0.238960411400724,0.2219547064105043,0.1555528269532007
1987-06-03,0.2409610099506427,0.244693096624478,0.2409610099506427,0.2414940893650055,21628800,0.2461054131388663,0.2234540408849716,0.1371585522219538,0.2392017140639889,0.2227209567224456,0.1564079638926216
1987-06-04,0.241493933438378,0.241493933438378,0.2382955322274392,0.2398947328329086,20390400,0.2460521027445792,0.2244029563665389,0.1380354997888207,0.2392677158515051,0.2233944381385422,0.1572386780114305
1987-06-05,0.2398948368520406,0.2409609588496169,0.228166781080283,0.2329643666744232,59270400,0.2450925230979919,0.2252292564511298,0.1388804609701037,0.2386673968822592,0.2237697294536748,0.1579921674508632
1987-06-08,0.2329643449525068,0.234563546102283,0.2292329000063914,0.2340304851531982,111571200,0.2433066278696059,0.2261035335063934,0.1397307527437805,0.2382257862413962,0.2241721120301267,0.1587487676270059
1987-06-09,0.2340305087460288,0.234563569748852,0.2313651671268656,0.2324313074350357,25833600,0.2418139584362506,0.2268392112851142,0.1405783790722489,0.2376739311169809,0.2244960020460055,0.1594819272270858
1987-06-10,0.232431331064442,0.2334974531784723,0.2159056878934245,0.2207032740116119,176256000,0.2401880137622355,0.2271270793676376,0.1413673652336001,0.2360576780593267,0.2243472676132842,0.1600910948567826
1987-06-11,0.2244346870196649,0.2255014311771785,0.2073759683651928,0.2079090476036071,268704000,0.2376024909317493,0.2271590629220008,0.1420950456708669,0.2333768561111629,0.2237026315344734,0.1605668953816266
1987-06-12,0.2079089981906789,0.2164386483310484,0.2073759190789594,0.2095081806182861,196156800,0.2349903129041194,0.2274682638049125,0.1428307217732071,0.2311036489213651,0.2231459864005053,0.1610538733441804
1987-06-15,0.2095081806182861,0.2127065820785346,0.2052430535565699,0.2095081806182861,125222400,0.2327512823045253,0.2276068723201751,0.1435663978755473,0.2290469376544052,0.222611170487477,0.1615360057548681
1987-06-16,0.2095082492666893,0.2164387192503202,0.2089751882828218,0.2137727737426757,73526400,0.2311519585549831,0.2276281943917274,0.1443313957937061,0.2275922553770976,0.2222645666935633,0.1620557745905676
1987-06-17,0.2148388549068308,0.221769304681245,0.2148388549068308,0.2212362438440323,71078400,0.23035229742527,0.2278201100230216,0.1451417071931063,0.2269869209453771,0.2222242403073072,0.1626446349811494
1987-06-18,0.2207031708757225,0.2239015540257157,0.2175047877257293,0.2236350327730178,56188800,0.2298591792583465,0.2282839012145995,0.1459720084257423,0.2266676935003905,0.2222795655020409,0.1632515046109192
1987-06-19,0.2244347122592055,0.2265675785283634,0.2217693706749584,0.222835510969162,40809600,0.2291128210723399,0.2286144140362739,0.1467743211798369,0.2263027237355116,0.2223013672850653,0.1638443802960759
1987-06-22,0.223901566332614,0.223901566332614,0.219637061332394,0.2212362438440323,87436800,0.2286330282688141,0.2289875838160514,0.1475553108565509,0.225820201841085,0.2222595977383581,0.164415443614961
