Date,Future_Return_5d
1982-06-02,-0.0892796521812717
1982-06-03,-0.0462931801766784
1982-06-04,0.0190462532855024
1982-06-07,0.0190462532855024
1982-06-08,0.0288439368342068
1982-06-09,0.0490161235278048
1982-06-10,0.0194159705187866
1982-06-11,-0.0373804660917028
1982-06-14,-0.0373804660917028
1982-06-15,0.0
1982-06-16,0.0280359376116532
1982-06-17,0.0476161704660036
1982-06-18,0.0291239557781799
1982-06-21,0.0194159705187866
1982-06-22,-0.0467258056653747
1982-06-23,-0.072722888900864
1982-06-24,-0.0818132105647727
1982-06-25,-0.0943497920715371
1982-06-28,-0.1238182930256391
1982-06-29,-0.0980500298265557
1982-06-30,-0.1372629116317959
1982-07-01,-0.0990203245787054
1982-07-02,-0.0312480873882218
1982-07-06,0.076102497110531
1982-07-07,0.0869710615615817
