Date,Close,High,Low,Open,Volume
1980-12-12,0.09872593730688095,0.09915515669143314,0.09872593730688095,0.09872593730688095,469033600
1980-12-15,0.09357534348964691,0.09400456286814542,0.09357534348964691,0.09400456286814542,175884800
1980-12-16,0.08670711517333984,0.08713632883986563,0.08670711517333984,0.08713632883986563,105728000
1980-12-17,0.08885317295789719,0.08928239224912475,0.08885317295789719,0.08885317295789719,86441600
1980-12-18,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09142924845218658,73449600
1980-12-19,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09700906276702881,48630400
1980-12-22,0.10173045843839645,0.10216044576719974,0.10173045843839645,0.10173045843839645,37363200
1980-12-23,0.1060233861207962,0.10645260549388097,0.1060233861207962,0.1060233861207962,46950400
1980-12-24,0.1116032525897026,0.11203247215125754,0.1116032525897026,0.1116032525897026,48003200
1980-12-26,0.12190520018339157,0.1223344196707642,0.12190520018339157,0.12190520018339157,55574400
1980-12-29,0.12362196296453476,0.12405118209183606,0.12362196296453477,0.12362196296453477,93161600
1980-12-30,0.12061754614114761,0.1210467541414085,0.12061754614114761,0.1210467541414085,68880000
1980-12-31,0.11718383431434631,0.11761305385338584,0.11718383431434631,0.11761305385338584,35750400
1981-01-02,0.1184714287519455,0.11932986744803616,0.1184714287519455,0.1184714287519455,21660800
1981-01-05,0.11589612066745758,0.11632532849819828,0.11589612066745758,0.11632532849819828,35728000
1981-01-06,0.11074475944042206,0.11117397879258491,0.11074475944042206,0.11117397879258491,45158400
1981-01-07,0.1060233861207962,0.10645260549388097,0.1060233861207962,0.10645260549388097,55686400
1981-01-08,0.10387729108333588,0.10430649890720443,0.10387729108333588,0.10430649890720443,39827200
1981-01-09,0.10945707559585571,0.10988629480194786,0.10945707559585571,0.10945707559585571,21504000
1981-01-12,0.10859863460063934,0.10945706143975802,0.10859863460063934,0.10945706143975802,23699200
1981-01-13,0.10473571717739105,0.10516493645914435,0.10473571717739105,0.10516493645914435,23049600
1981-01-14,0.10516489297151566,0.10559411207577891,0.10516489297151566,0.10516489297151566,14291200
1981-01-15,0.10731102526187897,0.10816945239418428,0.10731102526187897,0.10731102526187897,14067200
1981-01-16,0.1064525693655014,0.10688178859291571,0.1064525693655014,0.10688178859291571,13395200
1981-01-19,0.1128908172249794,0.11332003647253118,0.1128908172249794,0.1128908172249794,41574400
1981-01-20,0.10945707559585571,0.10988629480194786,0.10945707559585571,0.10988629480194786,30083200
1981-01-21,0.1116032525897026,0.11246168025075781,0.1116032525897026,0.1116032525897026,15904000
1981-01-22,0.1128908172249794,0.11374925572008297,0.1128908172249794,0.1128908172249794,35548800
1981-01-23,0.1124616414308548,0.11332008025764576,0.1124616414308548,0.11289086084425028,11222400
1981-01-26,0.11074475944042206,0.11117397879258491,0.11074475944042206,0.11117397879258491,24640000
1981-01-27,0.10988631844520569,0.11074474558004492,0.10988631844520569,0.11074474558004492,23699200
1981-01-28,0.1064525693655014,0.10688178859291571,0.1064525693655014,0.10688178859291571,28156800
1981-01-29,0.10258962213993073,0.10301884137946592,0.10258962213993073,0.10301884137946592,43904000
1981-01-30,0.09700906276702881,0.09786750146123749,0.09700906276702881,0.09786750146123749,46188800
1981-02-02,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09185846202765592,23766400
1981-02-03,0.09486296027898788,0.09529217376531858,0.09486296027898788,0.09486296027898788,19152000
1981-02-04,0.09829670190811157,0.09872590971064002,0.09829670190811157,0.09829670190811157,27865600
1981-02-05,0.09829670190811157,0.09915512897521521,0.09829670190811157,0.09829670190811157,7929600
1981-02-06,0.09872593730688095,0.09915515669143314,0.09872593730688095,0.09872593730688095,13865600
1981-02-09,0.09357534348964691,0.09443377651561902,0.09357534348964691,0.09443377651561902,16755200
1981-02-10,0.09357534348964691,0.09400456286814542,0.09357534348964691,0.09357534348964691,18345600
1981-02-11,0.09057081490755081,0.09100002847987974,0.09057081490755081,0.09100002847987974,13843200
1981-02-12,0.08971162140369415,0.09014160872684523,0.08971162140369415,0.09014160872684523,14560000
1981-02-13,0.08756555616855621,0.08842398931038443,0.08756555616855621,0.08842398931038443,11155200
1981-02-17,0.08971162140369415,0.09014160872684523,0.08971162140369415,0.08971162140369415,12275200
1981-02-18,0.09357534348964691,0.09443377651561902,0.09357534348964691,0.09357534348964691,19241600
1981-02-19,0.0879947692155838,0.08842398864879934,0.0879947692155838,0.08842398864879934,22310400
1981-02-20,0.08327334374189377,0.08370256293752268,0.08327334374189377,0.08370256293752268,24371200
1981-02-23,0.08456102013587952,0.08499023948515018,0.08456102013587952,0.08456102013587952,14112000
1981-02-24,0.08155649155378342,0.08241492435224507,0.08155649155378342,0.08241492435224507,16979200
1981-02-25,0.08670711517333984,0.08713632883986563,0.08670711517333984,0.08670711517333984,19488000
1981-02-26,0.0879947692155838,0.08842398864879934,0.0879947692155838,0.0879947692155838,10841600
1981-02-27,0.0910000205039978,0.09185845330444048,0.0910000205039978,0.0910000205039978,14761600
1981-03-02,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09142924845218658,11760000
1981-03-03,0.09014159440994263,0.09057081370760889,0.09014159440994263,0.09057081370760889,16172800
1981-03-04,0.08928238600492477,0.08971159953511042,0.08928238600492477,0.08971159953511042,13708800
1981-03-05,0.08885317295789719,0.08928239224912475,0.08885317295789719,0.08928239224912475,5376000
1981-03-06,0.0879947692155838,0.08885320235098926,0.0879947692155838,0.08885320235098926,11603200
1981-03-09,0.08112728595733643,0.08155649953304864,0.08112728595733643,0.08155649953304864,15321600
1981-03-10,0.07726358622312546,0.07769279990471692,0.07726358622312546,0.07769279990471692,28380800
1981-03-11,0.07425906509160995,0.07511749815765495,0.07425906509160995,0.07511749815765495,29859200
1981-03-12,0.07726358622312546,0.07769279990471692,0.07726358622312546,0.07726358622312546,59248000
1981-03-13,0.07640517503023148,0.07683438883485579,0.07640517503023148,0.07683438883485579,231302400
1981-03-16,0.07941044121980667,0.08026887432956253,0.07941044121980667,0.07941044121980667,37228800
1981-03-17,0.08327334374189377,0.08413177640212915,0.08327334374189377,0.08327334374189377,43747200
1981-03-18,0.08842398971319199,0.08928242285893073,0.08842398971319199,0.08842398971319199,36937600
1981-03-19,0.08756555616855621,0.08799476987395749,0.08756555616855621,0.08799476987395749,37811200
1981-03-20,0.08842398971319199,0.08928242285893073,0.08842398971319199,0.08842398971319199,14604800
1981-03-23,0.09185845404863358,0.09271688685603087,0.09185845404863358,0.09185845404863358,22019200
1981-03-24,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09185846202765592,28156800
1981-03-25,0.08971162140369415,0.09057082809268302,0.08971162140369415,0.09057082809268302,7056000
1981-03-26,0.0879947692155838,0.08842398864879934,0.0879947692155838,0.08842398864879934,12275200
1981-03-27,0.0849902406334877,0.08541945425753313,0.0849902406334877,0.08541945425753313,12252800
1981-03-30,0.0849902406334877,0.08584867361260315,0.0849902406334877,0.0849902406334877,9900800
1981-03-31,0.08413179218769073,0.08499022500899299,0.08413179218769073,0.08499022500899299,15993600
1981-04-01,0.08327334374189377,0.08370256293752268,0.08327334374189377,0.08370256293752268,34070400
1981-04-02,0.09057081490755081,0.09100002847987974,0.09057081490755081,0.09057081490755081,31404800
1981-04-03,0.0910000205039978,0.09142923976973083,0.0910000205039978,0.0910000205039978,16486400
1981-04-06,0.08928238600492477,0.08971159953511042,0.08928238600492477,0.08971159953511042,22803200
1981-04-07,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08885320342054852,10684800
1981-04-08,0.09271690249443054,0.09357533544661824,0.09271690249443054,0.09271690249443054,21952000
1981-04-09,0.09443379193544388,0.0948630113840284,0.09443379193544388,0.09443379193544388,12499200
1981-04-10,0.09572139382362366,0.09615060731372516,0.09572139382362366,0.09572139382362366,33465600
1981-04-13,0.09572139382362366,0.09615060731372516,0.09572139382362366,0.09572139382362366,16060800
1981-04-14,0.09572139382362366,0.09615060731372516,0.09572139382362366,0.09572139382362366,6652800
1981-04-15,0.0910000205039978,0.09142923976973083,0.0910000205039978,0.09142923976973083,34048000
1981-04-16,0.08584868907928467,0.08627790278065815,0.08584868907928467,0.08627790278065815,23878400
1981-04-20,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08842398971319199,35347200
1981-04-21,0.09443379193544388,0.0948630113840284,0.09443379193544388,0.09443379193544388,28537600
1981-04-22,0.09786750376224518,0.0982967231194411,0.09786750376224518,0.09786750376224518,18995200
1981-04-23,0.1004428043961525,0.100872023785034,0.1004428043961525,0.1004428043961525,58016000
1981-04-24,0.09958434104919434,0.1004427680543143,0.09958434104919434,0.1004427680543143,35056000
1981-04-27,0.09872593730688095,0.09915515669143314,0.09872593730688095,0.09915515669143314,38528000
1981-04-28,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09743828211413315,32188800
1981-04-29,0.09572139382362366,0.09615060731372516,0.09572139382362366,0.09615060731372516,13641600
1981-04-30,0.09743832796812057,0.09829676706630637,0.09743832796812057,0.09743832796812057,12611200
1981-05-01,0.09743832796812057,0.09829676706630637,0.09743832796812057,0.09743832796812057,16553600
1981-05-04,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09743828211413315,14448000
1981-05-05,0.09657984972000122,0.09700905758211642,0.09657984972000122,0.09700905758211642,17539200
1981-05-06,0.0940045639872551,0.09443377763983841,0.0940045639872551,0.09443377763983841,18950400
1981-05-07,0.09529221802949905,0.09572143744622917,0.09529221802949905,0.09529221802949905,9363200
1981-05-08,0.09615058451890945,0.096579803638277,0.09615058451890945,0.09615058451890945,7907200
1981-05-11,0.0940045639872551,0.09443377763983841,0.0940045639872551,0.09443377763983841,11939200
1981-05-12,0.0940045639872551,0.09529221067603004,0.0940045639872551,0.0940045639872551,4256000
1981-05-13,0.09357534348964691,0.09486299589411752,0.09357534348964691,0.09400456286814542,4905600
1981-05-14,0.09228765964508057,0.09314609232529783,0.09228765964508057,0.09314609232529783,4928000
1981-05-15,0.09443379193544388,0.0957214445501716,0.09443379193544388,0.09443379193544388,4905600
1981-05-18,0.09615058451890945,0.09700901129560169,0.09615058451890945,0.09615058451890945,4166400
1981-05-19,0.09443379193544388,0.0948630113840284,0.09443379193544388,0.0948630113840284,25424000
1981-05-20,0.09743832796812057,0.09829676706630637,0.09743832796812057,0.09743832796812057,13283200
1981-05-21,0.10301881283521652,0.10344803195582453,0.10301881283521652,0.10301881283521652,32211200
1981-05-22,0.10774026811122894,0.10859870698456363,0.10774026811122894,0.10774026811122894,31427200
1981-05-26,0.10731102526187897,0.10774023309700781,0.10731102526187897,0.10774023309700781,85344000
1981-05-27,0.11332006752490997,0.11374928689007802,0.11332006752490997,0.11332006752490997,149497600
1981-05-28,0.11332006752490997,0.11374928689007802,0.11332006752490997,0.11332006752490997,73987200
1981-05-29,0.11374925076961517,0.11417923795555521,0.11374925076961519,0.11374925076961519,59382400
1981-06-01,0.11374925076961517,0.11417923795555521,0.11374925076961519,0.11374925076961519,51251200
1981-06-02,0.10816947370767593,0.10859869308942491,0.10816947370767593,0.10859869308942491,40432000
1981-06-03,0.10816947370767593,0.109027901009124,0.10816947370767593,0.10816947370767593,39446400
1981-06-04,0.11031559109687805,0.11074479914085679,0.11031559109687805,0.11031559109687805,56067200
1981-06-05,0.10859863460063934,0.10902784228917682,0.10859863460063934,0.10902784228917682,57680000
1981-06-08,0.10473571717739105,0.10516493645914435,0.10473571717739105,0.10516493645914435,93497600
1981-06-09,0.10688185691833496,0.10731107642013263,0.10688185691833496,0.10688185691833496,119593600
1981-06-10,0.10816947370767593,0.10945712039087298,0.10816947370767593,0.10816947370767593,25222400
1981-06-11,0.1128908172249794,0.11332003647253118,0.1128908172249794,0.1128908172249794,38976000
1981-06-12,0.1116032525897026,0.11203247215125754,0.1116032525897026,0.11203247215125754,25804800
1981-06-15,0.11117390543222427,0.1116031245011582,0.11117390543222427,0.1116031245011582,143763200
1981-06-16,0.1090279147028923,0.1094571341385507,0.1090279147028923,0.1094571341385507,37251200
1981-06-17,0.10731102526187897,0.10774023309700781,0.10731102526187897,0.10774023309700781,27574400
1981-06-18,0.10688185691833496,0.1077402844598772,0.10688185691833496,0.10731107642013263,23049600
1981-06-19,0.10387729108333588,0.10430649890720443,0.10387729108333588,0.10430649890720443,27507200
1981-06-22,0.10001358389854431,0.10044279177142831,0.10001358389854431,0.10044279177142831,10841600
1981-06-23,0.10173045843839645,0.10258965367663003,0.10173045843839645,0.10173045843839645,15030400
1981-06-24,0.09915512800216675,0.10001356652289294,0.09915512800216673,0.10001356652289294,23027200
1981-06-25,0.10130123794078827,0.1017304573074967,0.10130123794078827,0.10130123794078827,24259200
1981-06-26,0.10001358389854431,0.10087201110636093,0.10001358389854431,0.10087201110636093,23788800
1981-06-29,0.09657984972000122,0.09743827690627997,0.09657984972000122,0.09743827690627997,10595200
1981-06-30,0.08928238600492477,0.08971159953511042,0.08928238600492477,0.08971159953511042,35907200
1981-07-01,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08885320342054852,170464000
1981-07-02,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08842398971319199,30284800
1981-07-06,0.0854194387793541,0.08627787160291973,0.0854194387793541,0.08627787160291973,16531200
1981-07-07,0.08627787232398987,0.08713630515472989,0.08627787232398987,0.08627787232398987,15836800
1981-07-08,0.08971162140369415,0.09014160872684523,0.08971162140369415,0.08971162140369415,16620800
1981-07-09,0.08284414559602737,0.08327335913999988,0.08284414559602737,0.08327335913999988,32883200
1981-07-10,0.07640517503023148,0.07683438883485579,0.07640517503023148,0.07683438883485579,55171200
1981-07-13,0.07812277227640152,0.07855199160661504,0.07812277227640152,0.07812277227640152,45740800
1981-07-14,0.08155649155378342,0.08241492435224507,0.08155649155378342,0.08155649155378342,19779200
1981-07-15,0.08370258659124374,0.08413180017714275,0.08370258659124374,0.08370258659124374,10953600
1981-07-16,0.08584868907928467,0.08670712221305725,0.08584868907928467,0.08584868907928467,15232000
1981-07-17,0.08885317295789719,0.08928239224912475,0.08885317295789719,0.08885317295789719,19824000
1981-07-20,0.08284414559602737,0.08327335913999988,0.08284414559602737,0.08327335913999988,23654400
