Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,Future_Return_5d
1999-11-18,0.0684228092432022,0.0702147976190756,0.0678257918165756,0.0696168577620903,235968000,0.05232635699212547,0.055111032409454426,0.04596645444631571,0.04878607848228161,0.0403454663790762,0.042089244300338474,0.06807462557523936
1999-11-19,0.0819168090820312,0.0847827047315358,0.076423469462503,0.0766628299067663,2165184000,0.05436233188956972,0.0576639635211284,0.0465921818464994,0.05008532281952669,0.040565782357007224,0.04248553847727074,-0.1399413971546991
1999-11-22,0.0817975625395774,0.084066426294647,0.0769012420333298,0.0840068168112521,540192000,0.056493865884840455,0.059962401522885456,0.04724896162748332,0.05132894006345025,0.04079206850379701,0.04287670289580116,-0.19124789375920592
1999-11-23,0.0759465768933296,0.0767820390982221,0.0726028832131591,0.0734383454180516,553248000,0.05814177636057134,0.06148470393911823,0.04781737118959423,0.05229433758619062,0.04099626671522851,0.04320575636841338,-0.08491425363743577
1999-11-24,0.0735575854778289,0.0764234744827765,0.06794593524753,0.0755880121162005,406848000,0.05976575203239913,0.06263450218090019,0.04833082899451251,0.05312819044468624,0.04119030829519029,0.04350776461825831,0.014611963537550565
1999-11-26,0.0730806663632392,0.0735575558961078,0.0706916612108829,0.0728413059995129,71760000,0.061461441218852955,0.06362937496017057,0.048858647644519755,0.05391064048070793,0.041367039717733804,0.04380202234706409,-0.003275350578326286
1999-11-29,0.070453256368637,0.0737969440888967,0.0687814090920978,0.072841340212551,298608000,0.06287049762904638,0.06427926842764356,0.0493363025784492,0.05455937051552868,0.04151988582685585,0.04406720875523895,0.06271586649684324
1999-11-30,0.0661539509892463,0.0718857356168908,0.0661539509892463,0.0706916869875588,314688000,0.06393326316028827,0.06445780962398669,0.049761408790945955,0.055014059945870546,0.04165004318580026,0.044286977334681815,0.09386540178418068
1999-12-01,0.0694976300001144,0.0704532335671891,0.0661539365291871,0.0661539365291871,223536000,0.06501991730183357,0.06493779251695123,0.05033935576677317,0.05558204308525266,0.041807667203247495,0.04453782960000951,0.08763393009337395
1999-12-02,0.0746324062347412,0.0755880100200498,0.0697369994920198,0.0697369994920198,309888000,0.06613046266138549,0.06586108906150265,0.05100088633596893,0.056329116149938484,0.04198797997087235,0.04483727812373818,-0.017596599857522266
1999-12-03,0.0728413015604019,0.0766627994402419,0.071885705023948,0.0753486167622897,342768000,0.06698426790535446,0.06652587120425496,0.051695871502160984,0.05697665283270176,0.04215276630595321,0.045115925123107976,-0.004922573239719896
1999-12-06,0.0748717933893203,0.0752294505512143,0.0730807197890426,0.0730807197890426,178608000,0.06802915148437018,0.06732072093616595,0.05250072464346881,0.057678423050608364,0.042326512876897995,0.04541200341431407,-0.0350930160863796
1999-12-07,0.0723635181784629,0.0755879926610409,0.0694976299111499,0.0754687668441553,186384000,0.06887098979204888,0.06780098734019423,0.053212419152259785,0.05825430913405364,0.042478166595101306,0.04568017769057425,-0.01814811828961571
1999-12-08,0.0755879804491996,0.0763042235009569,0.0718857081982359,0.0721250617251291,201696000,0.06991587001830334,0.06854260573152807,0.053921729177236505,0.05893406095033387,0.042629224229603954,0.045977767767774506,-0.09004837437669067
1999-12-09,0.0733191296458244,0.0773790667174778,0.0706916790634924,0.0754687749773299,214944000,0.07087115198373789,0.06899751277098486,0.054650151729583686,0.0594981812913335,0.04277610003948206,0.04624982111979491,-0.06840724267627807
1999-12-10,0.0724827349185943,0.0749909661560498,0.071169474441192,0.0746323867847024,98304000,0.07159358542412514,0.0693294386898048,0.05536423057317729,0.06000737947279471,0.04292894601821894,0.046510845137693414,-0.008236548652881481
1999-12-13,0.0722443163394928,0.0741546014943053,0.0706916882217669,0.0716472920144033,183840000,0.07214883603155607,0.0696070460850132,0.05607831023633476,0.06048725934992013,0.04307940302416677,0.046766899577512316,0.07768849440847947
1999-12-14,0.0710502564907074,0.0741545898064085,0.0703340132661465,0.0723635239462576,273888000,0.07270408496260637,0.06974449469507932,0.05675418354570861,0.060901494531911786,0.04322568269446487,0.04700852501943466,0.14286093292467217
1999-12-15,0.0687814056873321,0.0709310513792247,0.0671095584935514,0.070572471898017,205968000,0.0728593029081821,0.06965277193243673,0.057313037216663316,0.061210510655653756,0.04337494755163784,0.047225170598219714,0.2083328458816398
1999-12-16,0.068303570151329,0.0702147769642431,0.0680651322229623,0.0691399545936027,132576000,0.0728652630001306,0.06952427652471219,0.05776440776884551,0.061488669851562594,0.043526005186140485,0.04743490591715613,0.29721179595420755
1999-12-17,0.0718857273459434,0.0729605500085109,0.0698562166148929,0.0702147960349223,262080000,0.07303840890526767,0.06974917660292468,0.058347123786807016,0.06189639759644028,0.04368422536179418,0.04767819767266645,0.18605575529632667
1999-12-20,0.0778568685054779,0.0792600081050658,0.069497640408989,0.0720058652701536,402432000,0.07283541187644,0.07052133773650117,0.05900628834962841,0.06252229841640254,0.043869316093623587,0.047978482954584976,0.09201817991818317
1999-12-21,0.0812005624175071,0.0813197814194969,0.0749909797501348,0.0778568684482426,388368000,0.07280556187033647,0.07153840675373982,0.059756207093596414,0.06325477935762233,0.04406455432996149,0.048309050909439925,0.08234504482474958
1999-12-22,0.0831108316779136,0.0840664282951884,0.078334652454904,0.0814389851471159,251184000,0.07316377460956569,0.07264054246080398,0.06055627189576622,0.06403344807606513,0.044272929765284005,0.04865533728524563,0.06609686267447068
1999-12-23,0.0886041969060897,0.0888426349188823,0.082872412465203,0.0832300763172097,280224000,0.07391610518097873,0.07416089050321215,0.06149008505046363,0.06499700685371317,0.04451772736385459,0.0490528383760003,0.012120242302258166
1999-12-27,0.0852604806423187,0.0906336842363683,0.0843048771459952,0.0905144584281573,202416000,0.0745250958949327,0.0752179943259842,0.062373733222484545,0.06579165288463887,0.04474938759580249,0.04941311342342636,0.049016434528413866
1999-12-28,0.0850211158394813,0.0883648088889447,0.0847826779010925,0.0852604762079963,179184000,0.07525348886847491,0.07615162494631726,0.06325738109648223,0.06654574947110328,0.04497149176895613,0.049767421905178154,0.023881505249909063
1999-12-29,0.0878870263695716,0.0888426231550373,0.0847826931309783,0.0848423026262834,132144000,0.07634014263749118,0.07726928222472243,0.06424132168292995,0.06738266229065107,0.04521449185907835,0.05014672145208754,-0.042114880158073964
1999-12-30,0.0886041969060897,0.089201221201303,0.086454544570847,0.087887038006884,139776000,0.07729547098278995,0.07834879790866217,0.06527065843343731,0.06821487933439377,0.045459885541349596,0.050529382899391045,-0.11186693456093344
1999-12-31,0.0896781012415885,0.0897982358418058,0.0881263888479175,0.0884244431873598,127344000,0.0780477557331323,0.07942777917846468,0.0662952078133821,0.06905657431114649,0.045708259772509294,0.050918922385383064,-0.10784785904678551
2000-01-03,0.089439645409584,0.090992273209974,0.0843048860564321,0.0902760300189126,300912000,0.07887767292559142,0.0803812902480951,0.06727916687726969,0.06985591043265384,0.045954845603555394,0.05130221316174328,-0.07610260116594036
2000-01-04,0.087051548063755,0.0881263705581221,0.0826330322755634,0.0878870170049306,300480000,0.07948666065931316,0.08101655289720557,0.06819625161588187,0.07053024916328526,0.046195461172610475,0.05165792793688768,-0.08916778451917595
2000-01-05,0.0841856747865676,0.0859767407271533,0.0829916262709656,0.0845442542137003,188352000,0.08007776848971838,0.08131837402952576,0.06909662745892996,0.07106575605047281,0.04643368788063522,0.05198158710952131,-0.08226849487707455
2000-01-06,0.0786923170089721,0.0841856549667125,0.0754687584810394,0.0841856549667125,120480000,0.080232985317707,0.0810682733609016,0.06981070645153517,0.07136483687237476,0.046645644512027455,0.05224736551648102,0.02276038487000065
2000-01-07,0.0800065100193023,0.080841972184854,0.0771406148711122,0.0783346632579423,71184000,0.0805673543363809,0.08096715304265405,0.07058927521109576,0.07170372601539152,0.046861783098429394,0.05252357590954392,0.04924339922959886
2000-01-10,0.0826330557465553,0.0859767499901187,0.0788124786230941,0.0802449652908804,239856000,0.08107487037777897,0.0811258104430256,0.0714585986733436,0.07213232718131951,0.047074932102113914,0.05282317272384255,0.05925359357977156
2000-01-11,0.0792893543839454,0.0831108535947463,0.0792893543839454,0.0821552498926573,148128000,0.08142712228000158,0.08095090986597034,0.07219894319772716,0.07241299491475582,0.04726539231836791,0.053086517814987855,0.09337488678154382
2000-01-12,0.0772598460316658,0.0794094983391114,0.0761850232943519,0.0792893569038546,123552000,0.0817376017570495,0.08059937997698895,0.07284616731107231,0.07260306750757582,0.04746301963925357,0.05332704844400953,0.11901000237134496
2000-01-13,0.0804833844304084,0.0812005431327855,0.0761850033700542,0.0771406068525991,132192000,0.08232270069420332,0.08058833278207653,0.0735005440562963,0.07291209954376533,0.047663632016628925,0.05359726074238166,0.06231776445324577
2000-01-14,0.0839463025331497,0.0872899959454561,0.081438993689033,0.0816783540835223,604560000,0.08310483731329435,0.08090813942503589,0.07413104012608523,0.07334481338648628,0.04788752911612386,0.053899241257712685,-0.027016400519673023
2000-01-18,0.0875293612480163,0.0878870250472828,0.0812005534451464,0.0850211298330283,261648000,0.083887019008398,0.08153873197960546,0.0747663234174251,0.07390107016536981,0.048135311789810606,0.0542338693173177,-0.07503963230482225
2000-01-19,0.086692988872528,0.0878870374554629,0.0859767455754123,0.0878870374554629,164688000,0.0843288250267505,0.08202961358845522,0.07542070075869554,0.07440271403623877,0.04838368602097029,0.054556845631299894,-0.10468542772025746
2000-01-20,0.0864545404911041,0.0921863246615111,0.0857382972232936,0.0874101441908258,179568000,0.08459152393043036,0.0824510351982313,0.07603925652801985,0.07487533468152761,0.048615346327423994,0.05487423562990491,-0.1491761443645896
2000-01-21,0.0854989290237426,0.0865737515406898,0.083349277157032,0.0862151721692419,544272000,0.08471092879772181,0.08274131080066094,0.0766554275900125,0.07529194622435957,0.04883864736184473,0.05517895894725654,-0.16479853726278093
2000-01-24,0.0816783756017685,0.088245622744171,0.0812005702843213,0.088245622744171,256944000,0.08436463773250574,0.0826400788769569,0.0772047252953052,0.07554239443523836,0.04904642684385175,0.05544263473486362,-0.1330409354057943
2000-01-25,0.0809611901640892,0.0828723973040748,0.0783346622837726,0.0820360127186677,237120000,0.08414967320859428,0.08248018471382665,0.07766326777636999,0.07575489622852663,0.04925897963345045,0.055696550709283775,-0.10472246305064281
2000-01-26,0.0776174962520599,0.0831108416446754,0.07618500991886,0.0809611897146354,232464000,0.0837794922292232,0.08201707152699172,0.07799283161759371,0.07582793936670441,0.04946257710456843,0.05591466957040593,-0.039995031506164014
2000-01-27,0.0735575854778289,0.0782145406611611,0.070691689640063,0.0782145406611611,458208000,0.08306302018463606,0.08121140618897621,0.07826507776975627,0.07573890588086615,0.04965124446898694,0.056090220972469844,0.02922392707510002
2000-01-28,0.0714088305830955,0.0730806773251532,0.0685429423008103,0.0726028789561396,194448000,0.08220325186848636,0.08027782755984471,0.07837971344590182,0.07556909900644378,0.04982439465820784,0.05624264494869498,0.085276061521665
2000-01-31,0.0708118081092834,0.0733191168259539,0.0668710907235828,0.0717664891808521,182400000,0.08125993721187111,0.0793763018978865,0.07843226224184031,0.07538253857910415,0.04998858956620092,0.05638761174631278,0.02697681025230958
2000-02-01,0.0724827349185943,0.0730806746809109,0.0683035794297855,0.0709310296476192,92976000,0.08041209168732162,0.07871977170938248,0.07851346075534815,0.07526882078849592,0.05016949828714127,0.05654776222563897,0.05107813481012613
2000-02-02,0.0745131820440292,0.0759465911702106,0.0724827554169058,0.0728413348896604,149040000,0.07978517338633531,0.07831914412220597,0.0783653882145881,0.07523918789655605,0.050364140439778514,0.05672652262184186,0.048073540719468344
2000-02-03,0.0757072269916534,0.0784538968316723,0.0752294216954639,0.076901268767686,108240000,0.07936125099658961,0.0780703901097724,0.07824358150362963,0.07525754237087359,0.050561767779290626,0.05691538535188974,0.2429017605310837
2000-02-04,0.0774982944130897,0.0780953187278455,0.075946588752682,0.0780953187278455,123696000,0.0793015498667955,0.07801590480532643,0.07827461585402483,0.07534541499998011,0.05077611356973643,0.057120190417175316,0.23267223597805908
2000-02-07,0.0727220848202705,0.0778568431047193,0.0726028658570882,0.0778568431047193,217488000,0.07893732860684391,0.07751173147341635,0.07825790584087366,0.07524253930665817,0.05097493294626469,0.05727543314755437,0.5238034205503712
2000-02-08,0.0761850178241729,0.078812468392785,0.0726028860220509,0.0745131709194065,468816000,0.07861492671072477,0.07738537779253601,0.07831999287009235,0.0752794992485215,0.05119942622259254,0.05746358821896352,0.39811967868186904
2000-02-09,0.07809529453516,0.0803641652482062,0.0779760755617935,0.0790508980152253,589056000,0.07855522371828552,0.07745298891088116,0.0784728336334228,0.07538992259309556,0.051416757013648694,0.05766887882907493,0.4266052126868243
2000-02-10,0.0940966457128524,0.0955300482915919,0.0828724343149623,0.0828724343149623,970080000,0.07939706370234485,0.07903809908249747,0.07903168752789493,0.07612351957818406,0.05171528672799463,0.058031344171202065,0.2258875652265766
2000-02-11,0.0955299958586692,0.0988736889978728,0.088604171635474,0.0987535475953278,423792000,0.08014939427375788,0.08060875591832334,0.07955233484506602,0.07688455786369329,0.05202098319306964,0.05840446508351517,0.34749975802965305
2000-02-14,0.1108141615986824,0.1108141615986824,0.094812857926173,0.095768461607702,650112000,0.08149278722703451,0.08348546122121468,0.08027596995234484,0.07821513055918305,0.05240071155130858,0.05892595460107902,0.12931069085554747
2000-02-15,0.1065157726407051,0.1111727337158024,0.1019780373890877,0.1110535147251394,450480000,0.08244210779666895,0.0856788242135471,0.0809494593739509,0.07932495966041922,0.05275775574147696,0.0593994851288365,0.18161566922362105
2000-02-16,0.1114111542701721,0.1151134335777448,0.1065157559794879,0.1077098042255632,1019568000,0.08367801606655116,0.08812952231417805,0.08168024659156795,0.08058324180197816,0.053148828297853425,0.05991701417501894,0.11897894197902925
2000-02-17,0.1153519079089164,0.1160690668275249,0.1096201233129564,0.1112919704046139,535776000,0.08512288443744179,0.0907221304660579,0.08254001438617702,0.08194671890421104,0.05355602338910098,0.06046860515744579,0.013459653302800634
2000-02-18,0.1287266463041305,0.1303984860650539,0.1128445648786886,0.1136800269604761,960864000,0.08728427030146117,0.09434160816492196,0.08360278770327563,0.08378122586107062,0.054033375363796904,0.061147789646467526,-0.09832927388719093
2000-02-22,0.1251436173915863,0.1263376659591228,0.1203674367870756,0.1246667413751429,542496000,0.08945753239095207,0.09727513285317571,0.08463927745819086,0.08540328043089476,0.05449191791936751,0.061784564051891595,-0.02290103195357751
2000-02-23,0.1258607059717178,0.1271739728097792,0.1221584414011256,0.1237110617112852,511392000,0.09170250818133349,0.09999756838827496,0.08570683687925333,0.08698984613837803,0.05495404591783877,0.06242213760333266,-0.0569290780452526
2000-02-24,0.1246667355298996,0.1274124895485651,0.1194118342945392,0.1265770272957475,244320000,0.09405497014522549,0.1023470128779535,0.08675528526306148,0.08846737121255535,0.05540124878287311,0.06304148683643282,-0.11207324482446923
2000-02-25,0.116904504597187,0.1247859399307055,0.111769752224192,0.1247859399307055,278736000,0.09622231610119339,0.10373344066073764,0.08767237022519106,0.08958255291391345,0.05580426635220642,0.06357743726191296,-0.03779599541306655
2000-02-28,0.1160690486431121,0.1175015350606611,0.1141578482340159,0.1163074866249998,517872000,0.09845532700419421,0.10490826046858283,0.08861812308430667,0.09062123902094085,0.05620310664176936,0.06409974185277066,-0.0370406721458334
2000-02-29,0.1222776994109153,0.1237111012415846,0.1153518750008689,0.1153518750008689,306048000,0.1010286215692758,0.10656249274880496,0.08969760566949841,0.09186266884015554,0.05664254162460561,0.06467862700260295,0.3017632702254198
2000-03-01,0.1186955720186233,0.1222777033135859,0.1167852805589101,0.1222777033135859,383568000,0.10333926342427727,0.10771802410783528,0.090633802562952,0.09291493955303663,0.05705570679157968,0.06521610904256335,0.35211376525715554
2000-03-02,0.1106949299573898,0.1196511815886837,0.1103372729806597,0.1196511815886837,191040000,0.1051483508199453,0.10800153895064998,0.09129056379199024,0.09361219407869754,0.05742050953209396,0.0656686346238054,0.731124836123469
2000-03-03,0.1124859824776649,0.1136800238796026,0.109859448066389,0.1108141359292347,273696000,0.10698728859424586,0.10842862881036569,0.0919162721931934,0.09435234264336294,0.05780262675136323,0.06613447888105774,1.0042478238116188
2000-03-06,0.1117697730660438,0.1218008553790267,0.1108141693179479,0.1132031752717788,432096000,0.10870086252689357,0.10874683302519218,0.09248945102095599,0.0950353791305269,0.05819549240171905,0.06658856141026158,1.5512860893438227
2000-03-07,0.159176617860794,0.1666994665637685,0.1370849613295731,0.143294542748334,1952208000,0.11302358917891975,0.11354966967620188,0.09390089944005008,0.0975507218258315,0.05882897343486543,0.06750983560379921,0.321827828486406
2000-03-08,0.1604899168014526,0.1619233189437987,0.1475938618424969,0.1590867840410869,668736000,0.11723883412778373,0.11802016940241623,0.09540548816323274,0.10001892555036565,0.05946962166577573,0.06843501054108929,0.2574399069440618
2000-03-09,0.1916267424821853,0.2063441220667868,0.1619232759992009,0.1624001655444906,952944000,0.122915406525135,0.1250303192195371,0.09753760069608683,0.10361138895945661,0.06026475727558132,0.06966079891861263,-0.0610709935797864
2000-03-10,0.2254497855901718,0.2770358163645244,0.2001345685784585,0.2015679705376641,2161200000,0.129483063519001,0.13459407792150233,0.10028885588049884,0.10838936529791604,0.061229604147374585,0.07121093808947392,-0.15360008629396582
2000-03-13,0.2851566672325134,0.2865891538363332,0.2025226995782705,0.2044339070687042,2415168000,0.1389643970876932,0.14893337214159863,0.1042199052870273,0.11532141635417477,0.06249418225139375,0.0733397513147778,-0.3312397120900643
2000-03-14,0.2104040831327438,0.2836039790369412,0.2063441464999132,0.2836039790369412,1567776000,0.14394389316439626,0.15478772556932674,0.10663442492485041,0.1190501483847069,0.06338320456445212,0.0747035755119715,-0.13847980935382398
2000-03-15,0.2018064260482788,0.2313017285854727,0.1948806008842812,0.2254800592949271,995616000,0.14870842583477495,0.15926569704351265,0.1088817605376243,0.12229549260680775,0.06422864243388171,0.07596828049243226,-0.09526367865317875
2000-03-16,0.1799239069223404,0.2154197044510438,0.1769690543648334,0.2082545098497851,750384000,0.15213406346738337,0.16123314560340102,0.110739207714796,0.12455543042310316,0.06497063793241974,0.07700266483501841,0.032687180385024606
2000-03-17,0.1908206790685653,0.2044338924875134,0.1757447097669004,0.1757749791479691,557616000,0.1559075020253658,0.16405100593341668,0.11287190780043596,0.12715406762488599,0.06576293997466559,0.07813518238958107,-0.06695729632269343
2000-03-20,0.1907014548778534,0.204672324910206,0.184611091585043,0.1983435236280022,365280000,0.15900624245405193,0.16658914392812493,0.11511209055781361,0.12964612202696316,0.0665534491464495,0.0792552448023997,-0.12774198418191685
2000-03-21,0.1812673658132553,0.1927309178802513,0.1662216689590271,0.191059078125913,536640000,0.1618124298751354,0.1679870698219469,0.11713730767369267,0.13167048452838637,0.0672949949279427,0.08027029078260724,-0.1508528771940526
2000-03-22,0.1825816035270691,0.1881932466763255,0.1795955663761541,0.1827008225365497,230592000,0.16464847475290295,0.16937702541291091,0.11913627862930294,0.13366699899892295,0.06803893458098167,0.08128831379498995,-0.21255816200712274
2000-03-23,0.1858051121234893,0.1958361926472901,0.1805511407233234,0.1809097132773827,309408000,0.16770539358258243,0.1709416050996327,0.12126659378409382,0.13571163088616087,0.06879600662738079,0.08232828193756209,-0.23072089000310358
2000-03-24,0.1780438423156738,0.1929703231393803,0.1719534788973965,0.1846110953881967,231600000,0.17076236046850676,0.17161800864401755,0.12328227370977399,0.13737171760888686,0.06951367625966663,0.0832806755731652,-0.09339614272131969
2000-03-27,0.1663408726453781,0.1834169938685045,0.1647891676046371,0.1776852046961455,388944000,0.17327595166862006,0.17111542426319476,0.12499942347407338,0.13850776290443553,0.07017641225829716,0.08410714519577428,-0.10552410577601079
2000-03-28,0.1539226621389389,0.1624001927743097,0.15093662547835,0.160609120136438,393312000,0.17485819980502126,0.16947801834659898,0.12639895066618917,0.139112268756769,0.07078362351283425,0.08480182695640279,-0.0690480489274734
2000-03-29,0.1437723934650421,0.1581018522789032,0.1375628100793213,0.1545197062256273,469440000,0.1761120408773422,0.16702986359597452,0.12752381131052967,0.13929501874532874,0.07134008342400187,0.0853885987624589,0.2184394887360619
2000-03-30,0.1429359912872314,0.1561915487182306,0.1346968974508967,0.1394730781707444,361920000,0.1777240939438343,0.16473520909037995,0.12864867135882374,0.1394378019822661,0.07188758784905072,0.08596120963335216,0.2823767924846172
2000-03-31,0.161415234208107,0.1678935232835569,0.1499819368581704,0.1526983367621095,962976000,0.18017055653035638,0.16441902100635394,0.13014788523316378,0.14029966206955397,0.07253226196393366,0.08671199594752883,0.21398346607254703
2000-04-03,0.1487879008054733,0.1604899064693505,0.144607829246634,0.1599524917338548,329952000,0.18202146291732785,0.16293034289198435,0.13141366466879842,0.14063253417684493,0.07311976965516802,0.08732966664263277,0.20064092221652374
2000-04-04,0.1432946026325225,0.1592959034100971,0.1089038966341533,0.156668465811893,513792000,0.18122736215591428,0.16106027239108323,0.1326459892094135,0.14073692901824406,0.07367145162075754,0.08788653167735805,0.17249882439656394
2000-04-05,0.1751779615879058,0.1862829438241304,0.1373243430811348,0.1447279743263517,639600000,0.18196176439523695,0.16240481421935204,0.13453032463788983,0.1420875577464661,0.07438554007560011,0.08875510311925405,-0.14042266438720508
2000-04-06,0.183297798037529,0.1926117055120386,0.1745809010490666,0.183297798037529,404592000,0.18154531717300412,0.16439462220203555,0.1366439306735992,0.14370364560101756,0.07513723801821466,0.08969582645177421,-0.21368383648457823
2000-04-07,0.1959554255008697,0.2006123867054738,0.1843726388191659,0.1924925127623198,318576000,0.18007059916853901,0.16740041299240072,0.13909188747406,0.1457527350088549,0.0759558099135756,0.09075313589504878,-0.32921939848578874
2000-04-10,0.1786408424377441,0.2108818830608095,0.1749385628495478,0.1992990976350498,395280000,0.17474480792880054,0.1684709300824334,0.141236527711153,0.14704246471194862,0.07668541986495252,0.09162764043776217,-0.22660585446712422
2000-04-11,0.1680127531290054,0.1815067468432669,0.1528478350047239,0.1661914247503198,457584000,0.17262524142861363,0.16842729418210695,0.14318054661154744,0.14786482896359793,0.07735950041562314,0.09238769131031185,-0.031981052128375986
2000-04-12,0.1505790054798126,0.1719535106616815,0.1499819811206033,0.1682521591528871,313440000,0.1700638704001903,0.16672745716284082,0.1447424720227718,0.14797126725835147,0.07794461928308005,0.09296670936174968,0.02854554087376515
2000-04-13,0.1441300213336944,0.1571462098122602,0.141622719122295,0.1517730054857725,313296000,0.168274176120758,0.16457532041720782,0.1461348088085651,0.14782063016326688,0.07848256772384044,0.09347579704306257,0.06877040470402274
2000-04-14,0.1314430981874466,0.1453250217222365,0.1251436356079368,0.1349353655137128,421920000,0.1653052970767021,0.16141987068104008,0.14724952623248097,0.14717837400735234,0.07896663753315802,0.09385358113405147,0.11378158273945682
2000-04-17,0.1381597816944122,0.1432945476253897,0.1203674145390742,0.1203674145390742,294096000,0.16267821341753003,0.15920462411088507,0.14846275597810743,0.14682470372057038,0.07947174964472647,0.09429443885106999,0.1754519591024173
2000-04-18,0.1626395285129547,0.171475644411978,0.1475938312571281,0.1520710477291854,477504000,0.16174682155251502,0.15953175786346313,0.15026110485196112,0.14744489292811486,0.08009866433218119,0.09497448949447182,-0.011750640475094443
2000-04-19,0.1548773646354675,0.1700432002160295,0.1528478537384867,0.1677743357088312,278352000,0.16036160960793494,0.15908848231793973,0.15183495178818698,0.14773636240683458,0.08069034948945042,0.09557053800333747,0.12258992130190305
2000-04-20,0.154041901230812,0.162042556950626,0.1518922557452368,0.1590574354979579,153936000,0.15877344906330107,0.1586078555477371,0.15335388392210003,0.14798363843914744,0.0812736800126731,0.09615234261256608,0.10542402731317035
2000-04-24,0.1463989019393921,0.1516537893034264,0.1387568195775976,0.1452048534745793,205968000,0.15719120204448697,0.15744509806122806,0.15439992904663083,0.14792149190974527,0.08180297123268243,0.09665230837701211,0.20065795634334105
2000-04-25,0.1624001860618591,0.1671772814972352,0.1526084728185857,0.1529670453709466,249696000,0.15699416771531102,0.1579170112041453,0.15573733285069463,0.14848928383727916,0.08240301545709368,0.0973065161151698,0.040444494522728025
2000-04-26,0.1607284098863601,0.1776853083755164,0.1604899581562146,0.1737446027983969,254112000,0.1573344551026821,0.15818476345959434,0.15673561781644818,0.1489692495646941,0.08299410471692678,0.09793757973478363,0.03417724018641821
2000-04-27,0.1738637685775756,0.1755356086417139,0.1491455738039356,0.1499819516347619,280992000,0.15883902385830875,0.1596780020422592,0.15808257773518558,0.14994550521225808,0.08365922994911665,0.09869306420088107,-0.03227617888547918
2000-04-28,0.1702816188335418,0.1834170253692445,0.1702816188335418,0.1766104195035393,179040000,0.16020630523562426,0.16068787030809564,0.15925998702645297,0.15074299986407314,0.084305247683078,0.09940538812757421,0.03366083256340091
2000-05-01,0.1757750064134597,0.1805511875117348,0.1715949203973635,0.1767296878082561,119424000,0.1609242938458919,0.1621247404133684,0.16046844899654386,0.15172464717973536,0.0849745550192892,0.10016528482693625,-0.03532721643267145
2000-05-02,0.168968379497528,0.1860445064835781,0.1640720506744503,0.1757749864913634,234000000,0.16193331778049463,0.16277651556424075,0.1612732836604118,0.15240087197651156,0.08561520330607886,0.10084989273410631,-0.010600147663748505
2000-05-03,0.1662216633558273,0.1733868409548397,0.1528478067067595,0.1678935030538092,329184000,0.1630796708166599,0.16310462487772517,0.1620948445796966,0.15294286379530828,0.08624569922685618,0.10150035811342692,-0.09338995514725423
2000-05-04,0.1682521104812622,0.1752971544033484,0.164430611795436,0.1658630981378191,241200000,0.1627333782613277,0.16359486160187153,0.16294267266988752,0.15354322641044374,0.0868923176079988,0.10216455465440041,-0.06600755207060272
