Date,Close,High,Low,Open,Volume
1986-03-13,0.059707023203372955,0.06237296421274033,0.05437636745371823,0.05437636745371823,1031788800
1986-03-14,0.061839278787374496,0.06290602295599505,0.05970701671908022,0.05970701671908022,308160000
1986-03-17,0.06290604174137115,0.06343910741763197,0.061839297254193015,0.061839297254193015,133171200
1986-03-18,0.06130620837211609,0.06343908340447338,0.06077314289763288,0.06290601792999016,67766400
1986-03-19,0.060240089893341064,0.06183928664783752,0.05970702430850892,0.061306221063005366,47894400
1986-03-20,0.058640897274017334,0.06024009414128415,0.05810783165159507,0.06024009414128415,58435200
1986-03-21,0.05704168602824211,0.059707013468503885,0.05597555505213741,0.058640882492399175,59990400
1986-03-24,0.05544247478246689,0.05704167082025941,0.05490940943653604,0.05704167082025941,65289600
1986-03-25,0.05650864914059639,0.05650864914059638,0.05490945186704655,0.05544251762489649,32083200
1986-03-26,0.058107826858758926,0.058640892437213,0.055975564544942596,0.05650863012339668,22752000
1986-03-27,0.05917396396398544,0.05917396396398544,0.05810783269990703,0.05810783269990703,16848000
1986-03-31,0.058640897274017334,0.05917396289643961,0.057574766029172796,0.05917396289643961,12873600
1986-04-01,0.058107826858758926,0.058640892437213,0.05810782685875892,0.058640892437213,11088000
1986-04-02,0.058640897274017334,0.05970702851886188,0.05810783165159507,0.05810783165159507,27014400
1986-04-03,0.05917396396398544,0.06077316086010305,0.05917396396398544,0.05917396396398544,23040000
1986-04-04,0.05917396396398544,0.05970702959602464,0.05917396396398544,0.05917396396398544,26582400
1986-04-07,0.058107826858758926,0.05970702359412117,0.05704169570185076,0.059173958015667084,16560000
1986-04-08,0.058640897274017334,0.05970702851886188,0.05810783165159507,0.05810783165159507,10252800
1986-04-09,0.059707023203372955,0.06024008877833843,0.058640892053442015,0.058640892053442015,12153600
1986-04-10,0.060240089893341064,0.06077315547817322,0.058640893138844616,0.05970702430850892,13881600
1986-04-11,0.06130620837211609,0.06237295245550695,0.06077314289763288,0.06077314289763288,17222400
1986-04-14,0.061839278787374496,0.06237295743892149,0.06130621327030093,0.06130621327030093,12153600
1986-04-15,0.061839278787374496,0.061839278787374496,0.05970701671908022,0.061839278787374496,9302400
1986-04-16,0.06397213041782379,0.06450519573847455,0.061306190680322496,0.06183925600097325,31910400
1986-04-17,0.06450521945953369,0.06450521945953369,0.06397215394285416,0.06397215394285416,22003200
1986-04-18,0.06237296015024185,0.06450522231122446,0.061839281475496125,0.06450522231122446,21628800
1986-04-21,0.06237296015024185,0.0629060256904875,0.060773150395004825,0.06237296015024185,22924800
1986-04-22,0.06130620837211609,0.06237295245550695,0.06130620837211609,0.06237295245550695,15552000
1986-04-23,0.061572760343551636,0.061839295461772366,0.06077316414015271,0.061306229800962536,15609600
1986-04-24,0.06770361959934235,0.06876975074355629,0.061306219599521976,0.061572750097760025,62352000
1986-04-25,0.07196874916553497,0.07490061176811963,0.06823667744863375,0.06823667744863375,85795200
1986-04-28,0.07250181585550308,0.07303488137594194,0.07143507168014807,0.07196875033506422,28886400
1986-04-29,0.0703689306974411,0.07250180561233803,0.06983586525231454,0.07250180561233803,30326400
1986-04-30,0.06876974552869797,0.0709020076554349,0.06717054893364525,0.07036894212375067,30902400
1986-05-01,0.06770361959934235,0.06876975074355629,0.0666374884551284,0.06876975074355629,54345600
1986-05-02,0.06770361959934235,0.06876975074355629,0.06717055402723537,0.06770361959934235,20246400
1986-05-05,0.06717056035995483,0.06770362598231827,0.06717056035995483,0.06770362598231827,3254400
1986-05-06,0.06770361959934235,0.06876975074355629,0.06770361959934235,0.06770361959934235,9734400
1986-05-07,0.06770361959934235,0.06823668517144932,0.0666374884551284,0.06770361959934235,5155200
1986-05-08,0.06823668628931046,0.06823668628931046,0.06717055512763104,0.06770362070847075,3542400
1986-05-09,0.06770361959934235,0.06823668517144932,0.06770361959934235,0.06823668517144932,6076800
1986-05-12,0.06823668628931046,0.0698358830318296,0.06770362070847075,0.06770362070847075,10483200
1986-05-13,0.06876974552869797,0.0693028110603822,0.06823667999701373,0.06823667999701373,3830400
1986-05-14,0.06823668628931046,0.06876975187015018,0.06823668628931046,0.06876975187015018,9302400
1986-05-15,0.06823668628931046,0.06930281745098989,0.06823668628931046,0.06823668628931046,3801600
1986-05-16,0.06876974552869797,0.07036894212375067,0.06823667999701373,0.06823667999701373,11952000
1986-05-19,0.06770361959934235,0.06876975074355629,0.06717055402723537,0.06876975074355629,11001600
1986-05-20,0.06717056035995483,0.06770362598231827,0.0666374947375914,0.06770362598231827,61977600
1986-05-21,0.06610441952943802,0.06770361616462912,0.06610441952943802,0.06717055061956542,8092800
1986-05-22,0.06610441952943802,0.06663748507450172,0.06610441952943802,0.06610441952943802,4406400
1986-05-23,0.06610441952943802,0.06717055061956542,0.06610441952943802,0.06610441952943802,4089600
1986-05-27,0.06823668628931046,0.06823668628931046,0.0661044239659516,0.0661044239659516,13881600
1986-05-28,0.0703689306974411,0.0703689306974411,0.06823666891693485,0.06823666891693485,15523200
1986-05-29,0.07196874916553497,0.0730348801890875,0.06983587398396257,0.07036893949573883,45676800
1986-05-30,0.0746341124176979,0.07570024395112095,0.0725018493508518,0.0725018493508518,27072000
1986-06-02,0.07250181585550308,0.07463407793725851,0.07250181585550308,0.07463407793725851,19728000
1986-06-03,0.07250181585550308,0.07250181585550308,0.07143507168014807,0.07250181585550308,5011200
1986-06-04,0.07196874916553497,0.0730348801890875,0.07143507051929138,0.07250181467731123,4723200
1986-06-05,0.07303486764431,0.07303486764431,0.07143505824930388,0.07196873680388059,13708800
1986-06-06,0.07303486764431,0.07303486764431,0.07196873680388059,0.07303486764431,3427200
1986-06-09,0.0698358491063118,0.07303485417185397,0.0698358491063118,0.07303485417185397,12672000
1986-06-10,0.0698358491063118,0.0698358491063118,0.06876971846254738,0.0698358491063118,3427200
1986-06-11,0.0698358491063118,0.0698358491063118,0.06876971846254738,0.0698358491063118,2304000
1986-06-12,0.06717056035995483,0.06983588847177202,0.0666374947375914,0.06983588847177202,13708800
1986-06-13,0.06717056035995483,0.06770362598231827,0.0666374947375914,0.06717056035995483,7891200
1986-06-16,0.06663750112056732,0.06770363246741523,0.06610443544714337,0.06717056679399128,9590400
1986-06-17,0.06770361959934235,0.06876975074355629,0.06717055402723537,0.06717055402723537,13075200
1986-06-18,0.06717056035995483,0.06770362598231827,0.06610442911522796,0.06770362598231827,4348800
1986-06-19,0.06663750112056732,0.06770363246741523,0.06610443544714337,0.06717056679399128,8467200
1986-06-20,0.06690401583909988,0.06717054630670312,0.0666374807958663,0.0666374807958663,3801600
1986-06-23,0.06770361959934235,0.06770361959934235,0.06557135731091446,0.06690402352899733,46195200
1986-06-24,0.06717056035995483,0.06823669160468171,0.0666374947375914,0.06770362598231827,14572800
1986-06-25,0.06610441952943802,0.06770361616462912,0.06610441952943802,0.06717055061956542,15235200
1986-06-26,0.06397213041782379,0.0666374570210776,0.06397213041782379,0.06610439170042684,19152000
1986-06-27,0.06343909353017807,0.0645052246493129,0.06290602797061065,0.06397215908974548,10396800
1986-06-30,0.06557133048772812,0.0671705265498678,0.06290600371749533,0.06343906907154188,62352000
1986-07-01,0.06557133048772812,0.06557133048772812,0.06503826513368156,0.06557133048772812,47577600
1986-07-02,0.06557133048772812,0.06557133048772812,0.06503826513368156,0.06557133048772812,52617600
1986-07-03,0.06663750112056732,0.06717056679399128,0.06610443544714337,0.06610443544714337,14140800
1986-07-07,0.06397213041782379,0.0666374570210776,0.06397213041782379,0.0666374570210776,14054400
1986-07-08,0.06237296015024185,0.06397215677097881,0.061839281475496125,0.06397215677097881,14256000
1986-07-09,0.059707023203372955,0.06237296421274033,0.059173957628407485,0.06237296421274033,46137600
1986-07-10,0.058107826858758926,0.06024008917257524,0.055442498966488514,0.05970702359412117,46886400
1986-07-11,0.059707023203372955,0.0607731543533039,0.05810782647847654,0.05810782647847654,17395200
1986-07-14,0.05890742689371109,0.06024009321713792,0.05810783076015998,0.05810783076015998,28598400
1986-07-15,0.059707023203372955,0.0607731543533039,0.05810782647847654,0.0589074225531093,13190400
1986-07-16,0.061839278787374496,0.061839278787374496,0.06024008223615379,0.06024008223615379,9360000
1986-07-17,0.06290604174137115,0.06290604174137115,0.061306231577932205,0.061839297254193015,6940800
1986-07-18,0.06343909353017807,0.06397215908974548,0.06130621815738612,0.06290602797061065,12326400
1986-07-21,0.06343909353017807,0.0645052246493129,0.06343909353017807,0.06343909353017807,3513600
1986-07-22,0.06557133048772812,0.06557133048772812,0.06343906907154188,0.06343906907154188,10512000
1986-07-23,0.06397213041782379,0.0666374570210776,0.06397213041782379,0.06557132637977607,20793600
1986-07-24,0.06610441952943802,0.06717055061956542,0.06503828843931063,0.06503828843931063,14140800
1986-07-25,0.06663750112056732,0.06717056679399128,0.06610443544714337,0.06610443544714337,20448000
1986-07-28,0.06503830850124359,0.06663750562972835,0.06503830850124359,0.06663750562972835,11808000
1986-07-29,0.06343909353017807,0.0655713557684477,0.062372962411043245,0.0650382902088803,14054400
1986-07-30,0.06130620837211609,0.06343908340447338,0.05917394647418324,0.06343908340447338,26409600
1986-07-31,0.06077319011092186,0.06183932188814146,0.06077319011092186,0.061306255999531656,15638400
1986-08-01,0.060240089893341064,0.061306221063005366,0.05970702430850892,0.06077315547817322,12902400
1986-08-04,0.060240089893341064,0.060240089893341064,0.058640893138844616,0.060240089893341064,12441600
1986-08-05,0.059707023203372955,0.0607731543533039,0.059707023203372955,0.06024008877833843,2822400
1986-08-06,0.05917396396398544,0.060240095228063846,0.05810783269990703,0.05970702959602464,18316800
1986-08-07,0.058640897274017334,0.05970702851886188,0.05810783165159507,0.05917396289643961,3657600
1986-08-08,0.05917396396398544,0.060240095228063846,0.05864089833194624,0.05864089833194624,4147200
1986-08-11,0.06130620837211609,0.061839273846599305,0.060240077423149664,0.060240077423149664,7948800
1986-08-12,0.06290604174137115,0.06290604174137115,0.061306231577932205,0.061306231577932205,9993600
1986-08-13,0.06343909353017807,0.06343909353017807,0.062372962411043245,0.06290602797061065,6883200
1986-08-14,0.06503830850124359,0.06557137421073851,0.06343911137275883,0.06343911137275883,20131200
1986-08-15,0.06530481576919556,0.06557134622236152,0.06450521525843746,0.06503828074039948,6105600
1986-08-18,0.06450521945953369,0.06557135049289274,0.06450521945953369,0.06530482002236818,12787200
1986-08-19,0.06450521945953369,0.06477175450568866,0.06343908842617463,0.06450521945953369,20390400
1986-08-20,0.06397213041782379,0.06450519573847455,0.06397213041782379,0.06450519573847455,20764800
1986-08-21,0.06397213041782379,0.06503826105912532,0.06397213041782379,0.06397213041782379,49536000
1986-08-22,0.06290604174137115,0.06450523877015359,0.061839297254193015,0.06397217309389278,5760000
1986-08-25,0.06290604174137115,0.06290604174137115,0.061839297254193015,0.06290604174137115,2419200
1986-08-26,0.06237296015024185,0.0629060256904875,0.06237296015024185,0.0629060256904875,10857600
1986-08-27,0.06237296015024185,0.0629060256904875,0.061839281475496125,0.06237296015024185,9532800
1986-08-28,0.06237296015024185,0.0629060256904875,0.06237296015024185,0.06237296015024185,3427200
1986-08-29,0.06077319011092186,0.06290606680026183,0.059707058333702254,0.06237300091165202,25430400
1986-09-02,0.05917396396398544,0.06077316086010305,0.058374363228110945,0.06077316086010305,5212800
1986-09-03,0.057574786245822906,0.05864091786502594,0.05597558881701836,0.05864091786502594,18316800
1986-09-04,0.06237296015024185,0.06237296015024185,0.05864088823402221,0.05864088823402221,39427200
1986-09-05,0.06503830850124359,0.06503830850124359,0.061839301109579324,0.06237297995376899,26352000
1986-09-08,0.06450521945953369,0.06557135049289274,0.06450521945953369,0.06503828497621322,9619200
1986-09-09,0.06557133048772812,0.0671705265498678,0.06450519977963501,0.06450519977963501,37526400
1986-09-10,0.06450521945953369,0.06610441600957227,0.06450521945953369,0.06557135049289274,10886400
1986-09-11,0.061839278787374496,0.06503828502428934,0.061839278787374496,0.06450521950721576,35654400
1986-09-12,0.060240089893341064,0.06237296536722102,0.060240089893341064,0.06183928664783752,24451200
1986-09-15,0.06130620837211609,0.06130620837211609,0.05917394647418324,0.060240077423149664,22492800
1986-09-16,0.06130620837211609,0.061839273846599305,0.060240077423149664,0.06130620837211609,5184000
1986-09-17,0.06290604174137115,0.06397217309389278,0.060773165901671394,0.061306231577932205,8035200
1986-09-18,0.06343909353017807,0.0645052246493129,0.06290602797061065,0.06290602797061065,5356800
1986-09-19,0.06343909353017807,0.06397215908974548,0.06290602797061065,0.06343909353017807,2505600
1986-09-22,0.06290604174137115,0.06343910741763197,0.06290604174137115,0.06343910741763197,4492800
1986-09-23,0.06397213041782379,0.06450519573847455,0.06290599977652227,0.06290599977652227,5961600
1986-09-24,0.06317252665758133,0.0639721222486354,0.06290599174347788,0.0639721222486354,4780800
1986-09-25,0.061839278787374496,0.06343908847306863,0.061839278787374496,0.06317255800234704,5155200
1986-09-26,0.061839278787374496,0.06237295743892149,0.06130621327030093,0.061839278787374496,2332800
1986-09-29,0.060240089893341064,0.06183928664783752,0.060240089893341064,0.06183928664783752,6192000
1986-09-30,0.060240089893341064,0.061306221063005366,0.060240089893341064,0.060240089893341064,5184000
1986-10-01,0.059707023203372955,0.06130621992826937,0.058640892053442015,0.06024008877833843,32428800
1986-10-02,0.059707023203372955,0.0607731543533039,0.059173957628407485,0.059707023203372955,22723200
1986-10-03,0.060240089893341064,0.06077315547817322,0.05970702430850892,0.05970702430850892,14716800
1986-10-06,0.06503830850124359,0.06610443992023343,0.061839301109579324,0.061839301109579324,85334400
1986-10-07,0.06637097150087357,0.06770363341527502,0.06503830501084029,0.06503830501084029,59788800
1986-10-08,0.06823668628931046,0.06903628237275455,0.0655713583851119,0.06637095904418694,119606400
1986-10-09,0.0703689306974411,0.07196874016721146,0.06823666891693485,0.06823666891693485,92563200
1986-10-10,0.0735679492354393,0.07516714584760159,0.0693028118018431,0.07036894287661795,76752000
1986-10-13,0.0703689306974411,0.07356793650259115,0.0703689306974411,0.07356793650259115,27129600
1986-10-14,0.07143507152795792,0.07196875018173707,0.07090200600865473,0.07090200600865473,12873600
1986-10-15,0.0746341124176979,0.07516717818440942,0.0714351046826682,0.0714351046826682,63532800
